image,caption
2295894587_2fd8faf550.jpg,White dog with mouth open running in the snow .
2296166785_292a4e9f4c.jpg,Two children jump as they run down a large sand dune towards the beach .
2296166785_292a4e9f4c.jpg,Two girls holding hands and jumping as they walk downhill on beach .
2296166785_292a4e9f4c.jpg,Two kids running down a sand dune to the beach .
2297471897_3419605c16.jpg,a little dog running with his tongue hanging out
2297471897_3419605c16.jpg,A small tan dog walks down a dirt path and licks his nose .
2297471897_3419605c16.jpg,The brown dog is walking along a grassy path with its tongue out .
2297744130_f571f3a239.jpg,A kid in a yellow jacket and blue baseball cap jumping from a rock .
2297744130_f571f3a239.jpg,Boy wearing yellow jacket jumping .
2297744130_f571f3a239.jpg,little kid with yellow jacket and blue hat jumping off rock
2298077331_f9a1488067.jpg,Two dogs are running down a dirt path in a grassy field .
2298077331_f9a1488067.jpg,Two dogs run and play together on a narrow dirt path in the middle of a field .
2298077331_f9a1488067.jpg,Two dogs run through the grass outside .
2298097636_c5de0079de.jpg,Two dogs are running on the grass .
2298097636_c5de0079de.jpg,Two dogs running on grass .
2298097636_c5de0079de.jpg,Two dogs run side-by-side on the grass .
2298283771_fb21a4217e.jpg,A man in a black suit looking toward a woman with long hair
2298283771_fb21a4217e.jpg,A man wearing glasses and a dark coat looks at something to the left of the picture .
2298283771_fb21a4217e.jpg,Four people in dark clothes walk in the same direction .
229862312_1a0ba19dab.jpg,A dog lays down in the long green grass .
229862312_1a0ba19dab.jpg,a dog rolls in the grass .
229862312_1a0ba19dab.jpg,A golden dog is laying on its back in the grass .
2298661279_016d87ba2f.jpg,A boy on the top of a slide .
2298661279_016d87ba2f.jpg,A child crouches at the top of a reflective playground slide .
2298661279_016d87ba2f.jpg,A young boy at the top of a slide .
2298946012_22de913532.jpg,Four people on horseback look at a lake with mountains in the distance .
2298946012_22de913532.jpg,Four people ride horses to the edge of the water .
2298946012_22de913532.jpg,Men on horses are standing on the shore looking at the lake .
2299427360_422a3fb8b0.jpg,A puppy carries a tennis ball in its mouth .
2299427360_422a3fb8b0.jpg,A white puppy holds a yellow tennis ball in its mouth .
2299427360_422a3fb8b0.jpg,the puppy is carrying a ball in its mouth .
229951087_4c20600c32.jpg,An older man rows a boat .
229951087_4c20600c32.jpg,Man paddles a canoe through placid lake waters
229951087_4c20600c32.jpg,The man is rowing a canoe in a blue lake .
229954612_a4438297ee.jpg,People stand on a bridge over water .
229954612_a4438297ee.jpg,People walk on a small bridge over a lake .
229954612_a4438297ee.jpg,Some people are crossing a green bridge over a river .
229978782_3c690f5a0e.jpg,Two men and a Frisbee
229978782_3c690f5a0e.jpg,Two men are running to catch a Frisbee .
229978782_3c690f5a0e.jpg,Two men go after a Frisbee in some kind of sports game .
2299859649_07ca44a222.jpg,A kid turns around with an object in hand while someone passes behind him .
2299859649_07ca44a222.jpg,A young boy holds up a candy bar while yelling .
2299859649_07ca44a222.jpg,A young boy wearing a red winter coat is eating and holding up a candy bar .
230016181_0c52b95304.jpg,A woman and a dog rowing down a wide river .
230016181_0c52b95304.jpg,A woman with a dog canoe down a river .
230016181_0c52b95304.jpg,Woman and dog in rowboat on the water .
2300168895_a9b83e16fc.jpg,A brown dog sitting on grass
2300168895_a9b83e16fc.jpg,A dog sitting on grass .
2300168895_a9b83e16fc.jpg,Orange dog with knotted white rag on grass .
2300229745_af7a20c959.jpg,A brown and white dog runs through a grassy area .
2300229745_af7a20c959.jpg,A dog is playing on the green grass
2300229745_af7a20c959.jpg,"A dog with floppy ears runs on the grass , a fence behind it ."
2300920203_f29260b1db.jpg,A fluffy dog looking at a yellow chew toy .
2300920203_f29260b1db.jpg,A fluffy dog plays with a small toy in a living room .
2300920203_f29260b1db.jpg,A shaggy white dog plays with a colorful chew toy .
2301379282_5fbcf230d1.jpg,A little boy in a flannel shirt and light pants is thrown in the air .
2301379282_5fbcf230d1.jpg,A person throws a baby up in the air .
2301379282_5fbcf230d1.jpg,The baby enjoys being tossed up in the air .
2301525531_edde12d673.jpg,A black and white dog runs over snow by a tree and bench .
2301525531_edde12d673.jpg,A small white and black dog jumping in the snow
2301525531_edde12d673.jpg,Black and white dog running in the snow .
2301867590_98c0ecb0cb.jpg,Two children are making snow angels .
2301867590_98c0ecb0cb.jpg,Two children lying in the snow making snow angels
2301867590_98c0ecb0cb.jpg,"Two children , one in red and one in blue , making snow angels ."
2302516347_26054442f9.jpg,"A man and a woman look at pictures on a machine marked "" other people 's photographs . """
2302516347_26054442f9.jpg,A man and a woman looking at a photograph kiosk .
2302516347_26054442f9.jpg,Two individuals use a photo kiosk
2302747917_aa0300eb68.jpg,Three barefoot children fun and smile in an indoor setting .
2302747917_aa0300eb68.jpg,three children running barefooted in a gym
2302747917_aa0300eb68.jpg,Three smiling children running indoors .
2303016989_0deb96c8d9.jpg,A dog catching a flexable Frisbee in its mouth .
2303016989_0deb96c8d9.jpg,A small black and white dog jumps with an object in its mouth .
2303016989_0deb96c8d9.jpg,The black and white dog leaps to catch a toy .
2303356248_65dd6aba6f.jpg,Two children swing in a tire in the snow at a park .
2303356248_65dd6aba6f.jpg,Two children swing on a tire swing on a snowy day .
2303356248_65dd6aba6f.jpg,Two kids in snow hats and blue and green coats are swinging on a tire swing out in the snow .
2303426046_09cfd7bc4e.jpg,A dog appearing to be malnourished is standing on his hind legs about to jump .
2303426046_09cfd7bc4e.jpg,A dog jumps high while outside .
2303426046_09cfd7bc4e.jpg,Large brown dog jumping over a bush in a grassy area .
2303951441_3c8080907a.jpg,One black dog is in midair whild one black dog is on the grass .
2303951441_3c8080907a.jpg,Two black dogs are playing in a grass .
2303951441_3c8080907a.jpg,Two black dogs playing on grass
2304374703_555195d8d5.jpg,A tan dog is playing with a red dog in snow .
2304374703_555195d8d5.jpg,The dog tries to play with a basketball in the snow .
2304374703_555195d8d5.jpg,The yellow dog is in the snow with a red ball .
2304444199_05386d2e9c.jpg,A little blond girl on a climbing wall .
2304444199_05386d2e9c.jpg,A young blond girl is climbing up a rock .
2304444199_05386d2e9c.jpg,A young girl wearing a pink shirt climbs a rock climb .
2305437797_e6c3460190.jpg,A dog is swimming in the water with a stick in his mouth .
2305437797_e6c3460190.jpg,A dog swimming with a stick in its mouth .
2305437797_e6c3460190.jpg,The dog is fetching a stick in water .
2306186887_0bd8ed3792.jpg,The dogs run and play with a red ball .
2306186887_0bd8ed3792.jpg,"The two dogs , one holding a ball in its mouth , run through the grass ."
2306186887_0bd8ed3792.jpg,"Two brown dogs are playing on the grass , and one of them is carrying a red ball ."
2306674172_dc07c7f847.jpg,A skateboarder jumps his board down a flight of stairs .
2306674172_dc07c7f847.jpg,A skateboarder sails over white steps .
2306674172_dc07c7f847.jpg,Skateboarder jumping down stairs of building .
2307118114_c258e3a47e.jpg,A man smiles and poses with a product he appears to be trying to sell .
2307118114_c258e3a47e.jpg,A man wearing a black shirt and baseball cap smiling .
2307118114_c258e3a47e.jpg,The man is wearing a black shirt and hat and smiling .
2307451605_22e9c06530.jpg,A black dog swimming in water near rocks .
2307451605_22e9c06530.jpg,A black dog with a red collar wading through the water .
2307451605_22e9c06530.jpg,a wet black dog with a red collar is in the river
2307807200_91fa29cba1.jpg,"a person standing on the sidewalk , next to a window , wearing warm clothes"
2307807200_91fa29cba1.jpg,A woman in a fur hat and fur coat stands outside a building .
2307807200_91fa29cba1.jpg,The elderly lady waits on the sidewalk .
2308108566_2cba6bca53.jpg,A person dirtbikes along a muddy trail .
2308108566_2cba6bca53.jpg,Dirt bike rider riding down the slope .
2308108566_2cba6bca53.jpg,Person rides a dirt bike down a dirt hill .
2308256827_3c0a7d514d.jpg,A child in a green shirt balancing on a red rope while holding two white ropes .
2308256827_3c0a7d514d.jpg,A playground with two children and an adult .
2308256827_3c0a7d514d.jpg,A small boy wearing glasses stands on a rope and holds two ropes with his hands .
2308271254_27fb466eb4.jpg,A small black dog chasing a small fluffy brown dog just above water .
2308271254_27fb466eb4.jpg,Two dogs moving through water close to the shore .
2308271254_27fb466eb4.jpg,Two dogs playing on the shore .
2308978137_bfe776d541.jpg,A large group of people wearing similar clothing riding a single vehicle .
2308978137_bfe776d541.jpg,A vehicle crowded with people .
2308978137_bfe776d541.jpg,Many young men with backpacks are clinging to and riding on a vehicle .
2309327462_82a24538d4.jpg,Two dogs are playing in a fenced in area of gravel .
2309327462_82a24538d4.jpg,Two dogs run in a gravel lot with a fence in the foreground .
2309327462_82a24538d4.jpg,Two dogs walk over the gravel yard inside a gated area .
2309860995_c2e2a0feeb.jpg,A woman wearing a black coat and sunglasses is standing in front of a man walking away with a backpack .
2309860995_c2e2a0feeb.jpg,A woman wears sunglasses and a black coat as she walks .
2309860995_c2e2a0feeb.jpg,There is a woman in a black jacket and sunglasses and a man in a white shirt with his back turned .
2310108346_e82d209ccd.jpg,A woman in a brownish-orange sweater is sitting by a lake .
2310108346_e82d209ccd.jpg,a woman sits on a log near the water .
2310108346_e82d209ccd.jpg,"The person in a sweater sits on wood , looking at the water ."
2310126952_7dc86d88f6.jpg,A group of dogs harnessed together to pull something in the snow .
2310126952_7dc86d88f6.jpg,A sled-dog team works hard on this snowy trail .
2310126952_7dc86d88f6.jpg,"Several dogs in the snow , all harnessed in a line ."
2310233145_910cb5b4c8.jpg,Two children run along a boardwalk that crosses over a body of water .
2310233145_910cb5b4c8.jpg,Two children walking on a wooden pier over water .
2310233145_910cb5b4c8.jpg,Two children wearing orange walk across a long pier .
2311690895_0d6efe11c8.jpg,A dog bites someone 's finger .
2311690895_0d6efe11c8.jpg,A dog is chewing on someone 's finger .
2311690895_0d6efe11c8.jpg,A person has his or her hands in a dog 's mouth .
2312731013_1a3a8e25c6.jpg,A man and his husky sitting in the snow at the corner of a building .
2312731013_1a3a8e25c6.jpg,A man is sitting in the snow with his dog asking for spare change .
2312731013_1a3a8e25c6.jpg,Person sitting in snow on a sidewalk holding small black dog and a husky laying beside him .
2312746782_4528a5b818.jpg,A girl stands behind a boy in a swing .
2312746782_4528a5b818.jpg,a little girl pushes a little boy on the swing .
2312746782_4528a5b818.jpg,The small girl in the red shirt pushes the little boy on the baby swing .
2312747482_20a81b2230.jpg,A kid playing in a bunch of flowers .
2312747482_20a81b2230.jpg,The brown haired toddler is holding onto the edge of a flower pot in a garden .
2312747482_20a81b2230.jpg,This small child is in a garden with flowers all around .
2312984882_bec7849e09.jpg,A small band of guys are playing their saxophones and one man is playing the drums with buckets .
2312984882_bec7849e09.jpg,Four people play instruments on the sidewalk .
2312984882_bec7849e09.jpg,Three guys play saxophone while another drums on buckets .
2313230479_13f87c6bf3.jpg,A brown dog and a white and black dog are running in grass .
2313230479_13f87c6bf3.jpg,A brown dog and black and white dog run along the green grass .
2313230479_13f87c6bf3.jpg,Two dogs are running together through the grass .
2313822078_282dc07531.jpg,A small child on a tire swing in a forested field .
2313822078_282dc07531.jpg,a small kid swinging on a tire swing
2313822078_282dc07531.jpg,A very little child swings on a tire swing .
2314722788_6262c3aa40.jpg,Two dogs are facing each other in a grassy field .
2314722788_6262c3aa40.jpg,Two dogs are looking at each other .
2314722788_6262c3aa40.jpg,Two dogs confront each other in the middle of a field
2314732154_83bc7f7314.jpg,A dog walks in the grass towards a dog lying down .
2314732154_83bc7f7314.jpg,A grey silky dog is laying in the grass while a brown dog looks on .
2314732154_83bc7f7314.jpg,A standing brown dog watches another dog lay in the grass
2315418282_80bd0bb1c0.jpg,a dog jumps over a fallen tree .
2315418282_80bd0bb1c0.jpg,A small dog in a harness jumps over a snow covered log while another dog watches .
2315418282_80bd0bb1c0.jpg,White dog with tan spot leaping over snow covered object with white and black dog behind .
2315807231_6948b3f3a5.jpg,A brown dog squats in a deep pile of snow .
2315807231_6948b3f3a5.jpg,The brown dog is playing in the snow .
2315807231_6948b3f3a5.jpg,The brown dog is playing in the white snow .
2315867011_fc5fc9fa6d.jpg,Two girls bounce on a large yellow ball indoors .
2315867011_fc5fc9fa6d.jpg,Two little girls are sitting on a yellow rubber ball toy .
2315867011_fc5fc9fa6d.jpg,Two smiling girls sit on a yellow bouncy ball .
2316097768_ef662f444b.jpg,A black man smoking a cigarette is in front of a government type building .
2316097768_ef662f444b.jpg,A man wearing a blue shirt smokes a cigarette in front of an official building .
2316097768_ef662f444b.jpg,A man with a collarless shirt smokes a cigarette in front of a courthouse .
2317714088_bcd081f926.jpg,People outside a house in snow .
2317714088_bcd081f926.jpg,People stand outside a house .
2317714088_bcd081f926.jpg,Some people are gathered by a mound of snow outside a house .
2318502106_33f2e4b4fc.jpg,A man juggles at the beach .
2318502106_33f2e4b4fc.jpg,A young man in swim trunks is juggling on the beach .
2318502106_33f2e4b4fc.jpg,Juggler on beach in blue swimsuit .
2318659263_c24005a5cb.jpg,A white dog running on snow .
2318659263_c24005a5cb.jpg,A wolf moves over the snow .
2318659263_c24005a5cb.jpg,The white dog runs across the snow .
2318721455_80c6644441.jpg,A boy in a diaper jumps onto a bed with a striped covering and red pillow in a room with toys and a chair .
2318721455_80c6644441.jpg,A child jumps onto a bed .
2318721455_80c6644441.jpg,A child leaping onto a bed in a room with toys on the floor .
2319087586_919472310f.jpg,A man sits on a couch beside a colorful cushion with a pencil in his hand .
2319087586_919472310f.jpg,A man sitting on a chair rubbing his eye .
2319087586_919472310f.jpg,Tattooed man rubs his eye while sitting on chair indoors .
2319175397_3e586cfaf8.jpg,two samoyads play in the snow .
2319175397_3e586cfaf8.jpg,Two white dogs running and playing in a snow covered field .
2319175397_3e586cfaf8.jpg,Two white furry dogs play in the snow .
2319197581_94f807b204.jpg,A white dog running in the snow .
2319197581_94f807b204.jpg,A white dog runs through the snow-covered ground with his mouth open .
2319197581_94f807b204.jpg,A white fluffy dog is running in pure white snow .
2319808437_bbbdc317c0.jpg,Three people in dark clothing stand in a field of melting snow .
2319808437_bbbdc317c0.jpg,three people standing on the side of a snowy grassy hill
2319808437_bbbdc317c0.jpg,Three young men standing on partially snow-covered ground
2320125735_27fe729948.jpg,A black dog standing in the grass near a volleyball .
2320125735_27fe729948.jpg,A black dog stands a few feet away from a white soccer ball on grass .
2320125735_27fe729948.jpg,The dog awaits some to kick the soccer ball so he can retrieve it .
2321466753_5606a10721.jpg,A baby holding onto a handle .
2321466753_5606a10721.jpg,A toddler grasping a wooden object .
2321466753_5606a10721.jpg,A young child is holding onto the back of a wicker chair .
2321865325_79b0954a5d.jpg,a small black and white puppy running along a gravel path next to a larger dog in the background .
2321865325_79b0954a5d.jpg,A small black and white dog .
2321865325_79b0954a5d.jpg,The gray and white dog is walking on gravel .
232193739_ed5f348c7a.jpg,A man on a skateboard doing a jump over concrete .
232193739_ed5f348c7a.jpg,A man on a skateboard is jumping in the air with it .
232193739_ed5f348c7a.jpg,Skateboarder in the air .
2322327298_7948338390.jpg,a dog runs through the snow .
2322327298_7948338390.jpg,A golden dog is running through the snow .
2322327298_7948338390.jpg,Brown dog runs in snow .
2322334640_d4d22619ff.jpg,A boy with a helmet skateboards across the street .
2322334640_d4d22619ff.jpg,A young boy wearing a helmet skateboards on the street .
2322334640_d4d22619ff.jpg,There is a boy with a helmet and a stripe down the side of his pants riding on a skateboard .
2322593776_e6aaf69e80.jpg,A small boy playing in the snow .
2322593776_e6aaf69e80.jpg,Boy in winter gear stands on snow with outstretched arms .
2322593776_e6aaf69e80.jpg,The child is standing on top of a snowbank with their arms outstretched .
2322601965_748d59dc57.jpg,Two blonde girls in fancy silver dresses are standing near a large green palm .
2322601965_748d59dc57.jpg,Two small girls in white dresses standing in front of a large green plant .
2322601965_748d59dc57.jpg,Two young girls dressed formally
2324779494_5e72d29171.jpg,A boy has a spiked bracelet and a strange glove on .
2324779494_5e72d29171.jpg,A boy is dressed as Freddy Krueger .
2324779494_5e72d29171.jpg,A young boy in a costume with a glove that has very long sharp fingers .
2324917982_f3db8c11e9.jpg,A small boy is taking a black toy car from another small child .
2324917982_f3db8c11e9.jpg,A toddler in a blue onesie playing with a pointy black car toy .
2324917982_f3db8c11e9.jpg,A toddler on a hardwood floor playing with toys .
2324979199_4193ef7537.jpg,Two children are hugging each other indoors .
2324979199_4193ef7537.jpg,two children hug .
2324979199_4193ef7537.jpg,Two children hug one another .
2325258180_6217dd17eb.jpg,A black and brown dog is playing with his chew toys .
2325258180_6217dd17eb.jpg,a black dog plays with two soft toys in front of a fireplace .
2325258180_6217dd17eb.jpg,A close-up of a black dog sitting on a doll and a toy next to a fireplace .
2325386353_1f1a05e1ce.jpg,a boy wears a wrestling mask and carries bags of bread .
2325386353_1f1a05e1ce.jpg,A boy with a blue wrestler mask is posign next to several other people .
2325386353_1f1a05e1ce.jpg,A young boy wearing a mask stands holding two bags of bread .
2325816912_b3bb41cdbb.jpg,a black dog runs across the snow .
2325816912_b3bb41cdbb.jpg,A black dog with a blue collar is running in the snow .
2325816912_b3bb41cdbb.jpg,The black dog has a blue collar on .
2326730558_75c20e5033.jpg,One dog liking another 's face in the snow .
2326730558_75c20e5033.jpg,Two dogs playing in snow .
2326730558_75c20e5033.jpg,Two dogs play in the snow .
2326879311_555ebef188.jpg,A man in a red sleeveless shirt curled up in front of a door .
2326879311_555ebef188.jpg,A man in red lays on the sidewalk next to a red brick building .
2326879311_555ebef188.jpg,a man sleeping on the street
2327088022_478dbd2c17.jpg,A man donning an orange helmet is climbing up a white glacier .
2327088022_478dbd2c17.jpg,A man is chiseling into ice .
2327088022_478dbd2c17.jpg,An ice climber wearing an orange helmet is hacking the ice with his ice pick .
2327240505_e73cc73246.jpg,A little girl riding a skateboard while a boy swings a toy at her .
2327240505_e73cc73246.jpg,A young boy is draping a toy over a young girl on a skateboard .
2327240505_e73cc73246.jpg,A young girl with a flower on her shirt rides a skateboard while a young boy wraps something around her .
2328104318_5a43ca170c.jpg,A man wearing a blue sweatshirt stands outside and writes in a notebook .
2328104318_5a43ca170c.jpg,A man wearing glasses is drawing .
2328104318_5a43ca170c.jpg,A man writing something down behind a bush .
2328106090_b7c2725501.jpg,A man rides on a unicycle down the sidewalk .
2328106090_b7c2725501.jpg,a man wearing black rides a unicycle .
2328106090_b7c2725501.jpg,A young man rides a unicycle down a sidewalk .
2328616978_fb21be2b87.jpg,A lady with a cowboy hat and holding a cross looking at some men on a bench .
2328616978_fb21be2b87.jpg,A woman in the park is talking to a few men
2328616978_fb21be2b87.jpg,A woman wearing a cowboy hat and carrying luggage .
232874193_c691df882d.jpg,a brown and black dog running through a grassy field
232874193_c691df882d.jpg,A long haired black and brown dog runs through the grass .
232874193_c691df882d.jpg,Black dog running on green grass with mouth open .
2330062180_355ccbceb5.jpg,A golden dog bounds across the snow-covered hill .
2330062180_355ccbceb5.jpg,a white dog is running through the snow .
2330062180_355ccbceb5.jpg,A white dog running through the snow
2330536645_2d36b516e1.jpg,Kids play in the water
2330536645_2d36b516e1.jpg,many children play in the water .
2330536645_2d36b516e1.jpg,Six kids splash in water
2330843604_b8d75d6ac7.jpg,A girl jumping rope on a sidewalk near a parking garage .
2330843604_b8d75d6ac7.jpg,A girl jumping rope on a sidewalk with a parking garage to the left .
2330843604_b8d75d6ac7.jpg,A small girl jumping rope .
2331510788_986809bbb4.jpg,A brown dog plays in the snow .
2331510788_986809bbb4.jpg,A grey dog with a bobbed tail digs in snow .
2331510788_986809bbb4.jpg,A large gray dog is playing in the deep snow .
233242340_09963100a3.jpg,A dog is running down a black and yellow ramp in an obstacle course .
233242340_09963100a3.jpg,A dog walks down a black ramp .
233242340_09963100a3.jpg,The black and white dog ran down the ramp .
2332540384_4cf26406a9.jpg,a skateboarder doing a trick on a ramp
2332540384_4cf26406a9.jpg,A skateboard rides up the ramp and does a trick in midair .
2332540384_4cf26406a9.jpg,The skateboarder is performing a trick off a ramp .
233270519_d60d4518fa.jpg,A man is batting a ball on the beach beside the ocean .
233270519_d60d4518fa.jpg,a muscular man in swim trunks plays paddle ball on the beach
233270519_d60d4518fa.jpg,The man is standing on the shore hitting a ball with a paddle .
2332986053_864db84971.jpg,A man smiling with a helmet on his head .
2332986053_864db84971.jpg,A man wearing an orange shirt and helmet .
2332986053_864db84971.jpg,A man with a blue helmet and orange shirt .
233327292_3bcbc3783f.jpg,A man putting a garter on a woman .
233327292_3bcbc3783f.jpg,a woman sitting in a chair while a man is removing her garter belt
233327292_3bcbc3783f.jpg,Man removing garter during wedding
2333288869_8c01e4c859.jpg,A toppless woman holds hr naked child 's hand while they stand in the ocean waves .
2333288869_8c01e4c859.jpg,A woman and a naked child wade into the ocean .
2333288869_8c01e4c859.jpg,A woman holds a baby 's hand and walks in the water .
2333584535_1eaf9baf3e.jpg,Four dogs playing in the snow .
2333584535_1eaf9baf3e.jpg,Four snow dogs are pulled together in the snow .
2333584535_1eaf9baf3e.jpg,Several dogs grouped together in a winter setting .
233361142_d9d5f0cae9.jpg,"A black , brown , and tan dog jumps at the camera ."
233361142_d9d5f0cae9.jpg,Dog in plants crouches to look at camera .
233361142_d9d5f0cae9.jpg,The black and white dog is running through the bushes .
2333816000_7105d0ffac.jpg,A man wearing a blue helmet is rock climbing .
2333816000_7105d0ffac.jpg,A rock climber scaling a stone wall .
2333816000_7105d0ffac.jpg,The man climbing the rock is wearing a blue helmet .
2335428699_4eba9b6245.jpg,Children jumping on a trampoline .
2335428699_4eba9b6245.jpg,Five children jump on a large trampoline while the snow outside melts .
2335428699_4eba9b6245.jpg,"Four children on a trampoline , in a snow covered area ."
2335619125_2e2034f2c3.jpg,A black dog is running through the snow .
2335619125_2e2034f2c3.jpg,A black dog is running through the snow .
2335619125_2e2034f2c3.jpg,Black dog runs through snow .
2335634931_7e9e8c2959.jpg,A dog biting a man who is falling to the ground .
2335634931_7e9e8c2959.jpg,A man is being attacked by a German Shepherd .
2335634931_7e9e8c2959.jpg,Dog jumping onto a man in a yellow jacket .
2337377811_8c81b40a64.jpg,A little kid playing in the snow and around bushes .
2337377811_8c81b40a64.jpg,a small girl trots through the snow .
2337377811_8c81b40a64.jpg,Little girl in blue coat and pink hat makes tracks in the snow .
2337757064_08c4033824.jpg,"A person in a yellow hat , carrying a bag and a fishing pole , walks in a grassy area near a small body of water ."
2337757064_08c4033824.jpg,A person in a yellow hat is walking across the grass carrying a long pole .
2337757064_08c4033824.jpg,A person with a yellow hat holding a fishing pole in the grass by water
2337809114_899ba61330.jpg,A girl is blindfolded by a young boy and girl .
2337809114_899ba61330.jpg,A person being blindfolded by a girl and a boy .
2337809114_899ba61330.jpg,Two young children are playing with a teenage girl who is blindfolded .
2337919839_df83827fa0.jpg,A young boy kicking a soccer ball with a young girl in the background .
2337919839_df83827fa0.jpg,The little girl sitting by the tree is looking away from the little boy kicking a soccer ball .
2337919839_df83827fa0.jpg,Young boy in fleece jacket kicking soccer ball with young girl in background .
2338627102_6708a9b4fd.jpg,A person with a red hooded jacket and a black backpack is walking near a rocky wall .
2338627102_6708a9b4fd.jpg,Man wearing red looks on at desert
2338627102_6708a9b4fd.jpg,"There is a lone hiker in the middle of a prairie with his back to the camera , showing his backpack ."
2339106348_2df90aa6a9.jpg,an Asian boy and an Asian girl are smiling in a crowd of people .
2339106348_2df90aa6a9.jpg,The girls were in the crowd .
2339106348_2df90aa6a9.jpg,Two dark haired girls are in a crowd .
2339140905_9f625f140a.jpg,A woman wearing a yellow coat is skiing in the white snow .
2339140905_9f625f140a.jpg,A woman wearing a yellow jacket skis down a snowy hill .
2339140905_9f625f140a.jpg,A woman who is ski-ing poses for the camera .
2339516180_12493e8ecf.jpg,A man walks a group of Dalmatians on the beach .
2339516180_12493e8ecf.jpg,Man walking three dalmatians along a palm-tree lined street .
2339516180_12493e8ecf.jpg,This man with three dogs takes his route along the tree-lined street .
2339573065_91f1e3be60.jpg,A woman in black holding a cup of ice cream .
2339573065_91f1e3be60.jpg,This woman is dressed in black and holding a cup .
2339573065_91f1e3be60.jpg,"Woman in black with beverage , with blurry urban background ."
2339946012_06bd480ab8.jpg,A brown dog swimming for a stick in the water .
2339946012_06bd480ab8.jpg,A dog swims in the water .
2339946012_06bd480ab8.jpg,A dog swims toward a stick
2340206885_58754a799a.jpg,three dogs come face to face with each other in a snowy field .
2340206885_58754a799a.jpg,Three dogs in the snow .
2340206885_58754a799a.jpg,Three dogs playing in the snow .
2340919359_f56787d307.jpg,A man stands over a brown and black dog in the grass .
2340919359_f56787d307.jpg,An attack dog is working with his trainer .
2340919359_f56787d307.jpg,A running dog and a standing man on a dry field of grass .
2341254813_c53a5ef27a.jpg,A child jumps in the air at a bowling alley .
2341254813_c53a5ef27a.jpg,A young boy with a Mohawk and green shirt is excited about bowling .
2341254813_c53a5ef27a.jpg,A young boy with a Mohawk jumping at a bowling alley
234241682_51d9fabb27.jpg,A soccer game being played as the sun sets .
234241682_51d9fabb27.jpg,Green sports field with players beneath blue sky with pink clouds
234241682_51d9fabb27.jpg,People playing soccer on a soccer field during sunset
2342478660_faef1afea8.jpg,A boy wears plastic toy teeth and green plastic toy glasses which are much too small for him .
2342478660_faef1afea8.jpg,A child is posing with toy pieces placed over their mouth and eyes .
2342478660_faef1afea8.jpg,A young boy wearing Mr. Potato Head teeth and glasses .
2343525685_3eba3b6686.jpg,a man holding on to a rock wall
2343525685_3eba3b6686.jpg,A man struggles to climb a rock wall .
2343525685_3eba3b6686.jpg,A man with glasses climbing a rock wall .
2343879696_59a82f496f.jpg,A woman is tossing a small child in the air playfully .
2343879696_59a82f496f.jpg,A woman tosses a toddler in the air .
2343879696_59a82f496f.jpg,The child enjoys being tossed in the air by his mother .
2344412916_9a5a9b1c82.jpg,A man rollerblading down a path through an active community .
2344412916_9a5a9b1c82.jpg,A man Rollerblades in a park .
2344412916_9a5a9b1c82.jpg,The man in the red cap is rollerskating on a path in front of the white building .
23445819_3a458716c1.jpg,Two dogs are wrestling in the grass .
23445819_3a458716c1.jpg,Two puppies are playing in the green grass .
23445819_3a458716c1.jpg,Two puppies play in the grass
2344699642_4fae2f4e07.jpg,A brown dog is jumping in the air whilst trying to catch a purple Frisbee .
2344699642_4fae2f4e07.jpg,A dog jumps to catch a flying disc .
2344699642_4fae2f4e07.jpg,A dog jumps to catch the purple Frisbee .
2344875609_8e172d682b.jpg,A girl is in a snow tunnel .
2344875609_8e172d682b.jpg,A young girls is laying in a snow cave
2344875609_8e172d682b.jpg,The girl in the purple jacket is laying in a hole that has been dug out of the snow .
2344898759_5674382bcd.jpg,A woman in blue sits on a curb next to blue railings in front of the ocean .
2344898759_5674382bcd.jpg,A woman relaxes on a pier with railings while on the phone .
2344898759_5674382bcd.jpg,A woman talking on a cellphone near water .
2345984157_724823b1e4.jpg,A brown dog shakes off water after exiting a natural pond .
2345984157_724823b1e4.jpg,A brown dog shaking off water .
2345984157_724823b1e4.jpg,A gray dog is shaking water from its body .
2346189044_546ed84aa9.jpg,"A young boy at a party , dancing enthusiastically ."
2346189044_546ed84aa9.jpg,A young boy stands on a wide floor with his mouth open .
2346189044_546ed84aa9.jpg,The boy has his mouth open
2346401538_f5e8da66fc.jpg,A woman with a camera on a tripod is smiling for another camera .
2346401538_f5e8da66fc.jpg,People at a photo shoot .
2346401538_f5e8da66fc.jpg,The woman in blue is operating a camera in front of two other women .
2346402952_e47d0065b6.jpg,Three women are looking into a camera .
2346402952_e47d0065b6.jpg,Two women are operating a laptop connected to a camera in a parking lot with a third person standing by .
2346402952_e47d0065b6.jpg,Two women on a movie set reviewing film
2346523971_d3f1e12ce4.jpg,Three girls in hats and dresses dance to music played by boys in the background .
2346523971_d3f1e12ce4.jpg,Three girls in western hats dance for a band .
2346523971_d3f1e12ce4.jpg,Three young girls in hats are dancing .
2346629210_8d6668d22d.jpg,A man in a suit and jacket
2346629210_8d6668d22d.jpg,An older man standing .
2346629210_8d6668d22d.jpg,"Older man in a suit , tie , and overcoat , walks through the street ."
2346772831_b2748ba1f0.jpg,A woman wearing a backpack leans down to speak with a young child .
